seed,id,oof,mins
1,base_enc,1.13760594296743,0.943385716279348
1,base_noenc,1.15878883956027,0.92095803419749
1,rot_enc,1.11514987268646,1.89134433269501
1,rot_noenc,1.17405357089006,1.82902186711629
1,oh_noenc,1.15735836553268,1.22491943438848
